Area;Year;Age;Sex;Education;ISOCode;Distribution
Estonia;1975;15+;Male;Under 15;233;0
Estonia;1980;15+;Male;Under 15;233;0
Estonia;1985;15+;Male;Under 15;233;0
Estonia;1990;15+;Male;Under 15;233;0
Estonia;1995;15+;Male;Under 15;233;0
Estonia;2000;15+;Male;Under 15;233;0
Estonia;2005;15+;Male;Under 15;233;0
Estonia;2010;15+;Male;Under 15;233;0
Estonia;2015;15+;Male;Under 15;233;0
Estonia;2020;15+;Male;Under 15;233;0
Ethiopia;1970;15+;Male;Under 15;231;0
Ethiopia;1975;15+;Male;Under 15;231;0
Ethiopia;1980;15+;Male;Under 15;231;0
Ethiopia;1985;15+;Male;Under 15;231;0
Ethiopia;1990;15+;Male;Under 15;231;0
Ethiopia;1995;15+;Male;Under 15;231;0
Ethiopia;2000;15+;Male;Under 15;231;0
Ethiopia;2005;15+;Male;Under 15;231;0
Ethiopia;2010;15+;Male;Under 15;231;0
Ethiopia;2015;15+;Male;Under 15;231;0
Ethiopia;2020;15+;Male;Under 15;231;0
Fiji;1970;15+;Male;Under 15;242;0
Fiji;1975;15+;Male;Under 15;242;0
Fiji;1980;15+;Male;Under 15;242;0
Fiji;1985;15+;Male;Under 15;242;0
Fiji;1990;15+;Male;Under 15;242;0
Fiji;1995;15+;Male;Under 15;242;0
Fiji;2000;15+;Male;Under 15;242;0
Fiji;2005;15+;Male;Under 15;242;0
Fiji;2010;15+;Male;Under 15;242;0
Fiji;2015;15+;Male;Under 15;242;0
Fiji;2020;15+;Male;Under 15;242;0
Finland;1970;15+;Male;Under 15;246;0
Finland;1975;15+;Male;Under 15;246;0
Finland;1980;15+;Male;Under 15;246;0
Finland;1985;15+;Male;Under 15;246;0
Finland;1990;15+;Male;Under 15;246;0
Finland;1995;15+;Male;Under 15;246;0
Finland;2000;15+;Male;Under 15;246;0
Finland;2005;15+;Male;Under 15;246;0
Finland;2010;15+;Male;Under 15;246;0
Finland;2015;15+;Male;Under 15;246;0
Finland;2020;15+;Male;Under 15;246;0
France;1970;15+;Male;Under 15;250;0
France;1975;15+;Male;Under 15;250;0
France;1980;15+;Male;Under 15;250;0
France;1985;15+;Male;Under 15;250;0
France;1990;15+;Male;Under 15;250;0
France;1995;15+;Male;Under 15;250;0
France;2000;15+;Male;Under 15;250;0
France;2005;15+;Male;Under 15;250;0
France;2010;15+;Male;Under 15;250;0
France;2015;15+;Male;Under 15;250;0
France;2020;15+;Male;Under 15;250;0
French Guiana;1970;15+;Male;Under 15;254;0
French Guiana;1975;15+;Male;Under 15;254;0
French Guiana;1980;15+;Male;Under 15;254;0
French Guiana;1985;15+;Male;Under 15;254;0
French Guiana;1990;15+;Male;Under 15;254;0
French Guiana;1995;15+;Male;Under 15;254;0
French Guiana;2000;15+;Male;Under 15;254;0
French Guiana;2005;15+;Male;Under 15;254;0
French Guiana;2010;15+;Male;Under 15;254;0
French Guiana;2015;15+;Male;Under 15;254;0
French Guiana;2020;15+;Male;Under 15;254;0
French Polynesia;1970;15+;Male;Under 15;258;0
French Polynesia;1975;15+;Male;Under 15;258;0
French Polynesia;1980;15+;Male;Under 15;258;0
French Polynesia;1985;15+;Male;Under 15;258;0
French Polynesia;1990;15+;Male;Under 15;258;0
French Polynesia;1995;15+;Male;Under 15;258;0
French Polynesia;2000;15+;Male;Under 15;258;0
French Polynesia;2005;15+;Male;Under 15;258;0
French Polynesia;2010;15+;Male;Under 15;258;0
French Polynesia;2015;15+;Male;Under 15;258;0
French Polynesia;2020;15+;Male;Under 15;258;0
Gabon;1970;15+;Male;Under 15;266;0
Gabon;1975;15+;Male;Under 15;266;0
Gabon;1980;15+;Male;Under 15;266;0
Gabon;1985;15+;Male;Under 15;266;0
Gabon;1990;15+;Male;Under 15;266;0
Gabon;1995;15+;Male;Under 15;266;0
Gabon;2000;15+;Male;Under 15;266;0
Gabon;2005;15+;Male;Under 15;266;0
Gabon;2010;15+;Male;Under 15;266;0
Gabon;2015;15+;Male;Under 15;266;0
Gabon;2020;15+;Male;Under 15;266;0
Gambia;1970;15+;Male;Under 15;270;0
Gambia;1975;15+;Male;Under 15;270;0
Gambia;1980;15+;Male;Under 15;270;0
Gambia;1985;15+;Male;Under 15;270;0
Gambia;1990;15+;Male;Under 15;270;0
Gambia;1995;15+;Male;Under 15;270;0
Gambia;2000;15+;Male;Under 15;270;0
Gambia;2005;15+;Male;Under 15;270;0
Gambia;2010;15+;Male;Under 15;270;0
Gambia;2015;15+;Male;Under 15;270;0
Gambia;2020;15+;Male;Under 15;270;0
Georgia;1970;15+;Male;Under 15;268;0
Georgia;1975;15+;Male;Under 15;268;0
Georgia;1980;15+;Male;Under 15;268;0
Georgia;1985;15+;Male;Under 15;268;0
Georgia;1990;15+;Male;Under 15;268;0
Georgia;1995;15+;Male;Under 15;268;0
Georgia;2000;15+;Male;Under 15;268;0
Georgia;2005;15+;Male;Under 15;268;0
Georgia;2010;15+;Male;Under 15;268;0
Georgia;2015;15+;Male;Under 15;268;0
Georgia;2020;15+;Male;Under 15;268;0
Germany;1970;15+;Male;Under 15;276;0
Germany;1975;15+;Male;Under 15;276;0
Germany;1980;15+;Male;Under 15;276;0
Germany;1985;15+;Male;Under 15;276;0
Germany;1990;15+;Male;Under 15;276;0
Germany;1995;15+;Male;Under 15;276;0
Germany;2000;15+;Male;Under 15;276;0
Germany;2005;15+;Male;Under 15;276;0
Germany;2010;15+;Male;Under 15;276;0
Germany;2015;15+;Male;Under 15;276;0
Germany;2020;15+;Male;Under 15;276;0
Ghana;1970;15+;Male;Under 15;288;0
Ghana;1975;15+;Male;Under 15;288;0
Ghana;1980;15+;Male;Under 15;288;0
Ghana;1985;15+;Male;Under 15;288;0
Ghana;1990;15+;Male;Under 15;288;0
Ghana;1995;15+;Male;Under 15;288;0
Ghana;2000;15+;Male;Under 15;288;0
Ghana;2005;15+;Male;Under 15;288;0
Ghana;2010;15+;Male;Under 15;288;0
Ghana;2015;15+;Male;Under 15;288;0
Ghana;2020;15+;Male;Under 15;288;0
Greece;1970;15+;Male;Under 15;300;0
Greece;1975;15+;Male;Under 15;300;0
Greece;1980;15+;Male;Under 15;300;0
Greece;1985;15+;Male;Under 15;300;0
Greece;1990;15+;Male;Under 15;300;0
Greece;1995;15+;Male;Under 15;300;0
Greece;2000;15+;Male;Under 15;300;0
Greece;2005;15+;Male;Under 15;300;0
Greece;2010;15+;Male;Under 15;300;0
Greece;2015;15+;Male;Under 15;300;0
Greece;2020;15+;Male;Under 15;300;0
Grenada;2015;15+;Male;Under 15;308;0
Grenada;2020;15+;Male;Under 15;308;0
Guadeloupe;1970;15+;Male;Under 15;312;0
Guadeloupe;1975;15+;Male;Under 15;312;0
Guadeloupe;1980;15+;Male;Under 15;312;0
Guadeloupe;1985;15+;Male;Under 15;312;0
Guadeloupe;1990;15+;Male;Under 15;312;0
Guadeloupe;1995;15+;Male;Under 15;312;0
Guadeloupe;2000;15+;Male;Under 15;312;0
Guadeloupe;2005;15+;Male;Under 15;312;0
Guadeloupe;2010;15+;Male;Under 15;312;0
Guadeloupe;2015;15+;Male;Under 15;312;0
Guadeloupe;2020;15+;Male;Under 15;312;0
Guam;2015;15+;Male;Under 15;316;0
Guam;2020;15+;Male;Under 15;316;0
Guatemala;1970;15+;Male;Under 15;320;0
Guatemala;1975;15+;Male;Under 15;320;0
Guatemala;1980;15+;Male;Under 15;320;0
Guatemala;1985;15+;Male;Under 15;320;0
Guatemala;1990;15+;Male;Under 15;320;0
Guatemala;1995;15+;Male;Under 15;320;0
Guatemala;2000;15+;Male;Under 15;320;0
Guatemala;2005;15+;Male;Under 15;320;0
Guatemala;2010;15+;Male;Under 15;320;0
Guatemala;2015;15+;Male;Under 15;320;0
Guatemala;2020;15+;Male;Under 15;320;0
Guinea;1970;15+;Male;Under 15;324;0
Guinea;1975;15+;Male;Under 15;324;0
Guinea;1980;15+;Male;Under 15;324;0
Guinea;1985;15+;Male;Under 15;324;0
Guinea;1990;15+;Male;Under 15;324;0
Guinea;1995;15+;Male;Under 15;324;0
Guinea;2000;15+;Male;Under 15;324;0
Guinea;2005;15+;Male;Under 15;324;0
Guinea;2010;15+;Male;Under 15;324;0
Guinea;2015;15+;Male;Under 15;324;0
Guinea;2020;15+;Male;Under 15;324;0
Guinea-Bissau;1970;15+;Male;Under 15;624;0
Guinea-Bissau;1975;15+;Male;Under 15;624;0
Guinea-Bissau;1980;15+;Male;Under 15;624;0
Guinea-Bissau;1985;15+;Male;Under 15;624;0
Guinea-Bissau;1990;15+;Male;Under 15;624;0
Guinea-Bissau;1995;15+;Male;Under 15;624;0
Guinea-Bissau;2000;15+;Male;Under 15;624;0
Guinea-Bissau;2005;15+;Male;Under 15;624;0
Guinea-Bissau;2010;15+;Male;Under 15;624;0
Guinea-Bissau;2015;15+;Male;Under 15;624;0
Guinea-Bissau;2020;15+;Male;Under 15;624;0
Guyana;1970;15+;Male;Under 15;328;0
Guyana;1975;15+;Male;Under 15;328;0
Guyana;1980;15+;Male;Under 15;328;0
Guyana;1985;15+;Male;Under 15;328;0
Guyana;1990;15+;Male;Under 15;328;0
Guyana;1995;15+;Male;Under 15;328;0
Guyana;2000;15+;Male;Under 15;328;0
Guyana;2005;15+;Male;Under 15;328;0
Guyana;2010;15+;Male;Under 15;328;0
Guyana;2015;15+;Male;Under 15;328;0
Guyana;2020;15+;Male;Under 15;328;0
Haiti;1970;15+;Male;Under 15;332;0
Haiti;1975;15+;Male;Under 15;332;0
Haiti;1980;15+;Male;Under 15;332;0
Haiti;1985;15+;Male;Under 15;332;0
Haiti;1990;15+;Male;Under 15;332;0
Haiti;1995;15+;Male;Under 15;332;0
Haiti;2000;15+;Male;Under 15;332;0
Haiti;2005;15+;Male;Under 15;332;0
Haiti;2010;15+;Male;Under 15;332;0
Haiti;2015;15+;Male;Under 15;332;0
Haiti;2020;15+;Male;Under 15;332;0
Honduras;1970;15+;Male;Under 15;340;0
Honduras;1975;15+;Male;Under 15;340;0
Honduras;1980;15+;Male;Under 15;340;0
Honduras;1985;15+;Male;Under 15;340;0
Honduras;1990;15+;Male;Under 15;340;0
Honduras;1995;15+;Male;Under 15;340;0
Honduras;2000;15+;Male;Under 15;340;0
Honduras;2005;15+;Male;Under 15;340;0
Honduras;2010;15+;Male;Under 15;340;0
Honduras;2015;15+;Male;Under 15;340;0
Honduras;2020;15+;Male;Under 15;340;0
Hong Kong Special Administrative Region of China;1970;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;1975;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;1980;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;1985;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;1990;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;1995;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;2000;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;2005;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;2010;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;2015;15+;Male;Under 15;344;0
Hong Kong Special Administrative Region of China;2020;15+;Male;Under 15;344;0
Hungary;1970;15+;Male;Under 15;348;0
Hungary;1975;15+;Male;Under 15;348;0
Hungary;1980;15+;Male;Under 15;348;0
Hungary;1985;15+;Male;Under 15;348;0
Hungary;1990;15+;Male;Under 15;348;0
Hungary;1995;15+;Male;Under 15;348;0
Hungary;2000;15+;Male;Under 15;348;0
Hungary;2005;15+;Male;Under 15;348;0
Hungary;2010;15+;Male;Under 15;348;0
Hungary;2015;15+;Male;Under 15;348;0
Hungary;2020;15+;Male;Under 15;348;0
Iceland;1970;15+;Male;Under 15;352;0
Iceland;1975;15+;Male;Under 15;352;0
Iceland;1980;15+;Male;Under 15;352;0
Iceland;1985;15+;Male;Under 15;352;0
Iceland;1990;15+;Male;Under 15;352;0
Iceland;1995;15+;Male;Under 15;352;0
Iceland;2000;15+;Male;Under 15;352;0
Iceland;2005;15+;Male;Under 15;352;0
Iceland;2010;15+;Male;Under 15;352;0
Iceland;2015;15+;Male;Under 15;352;0
Iceland;2020;15+;Male;Under 15;352;0
India;1970;15+;Male;Under 15;356;0
India;1975;15+;Male;Under 15;356;0
India;1980;15+;Male;Under 15;356;0
India;1985;15+;Male;Under 15;356;0
India;1990;15+;Male;Under 15;356;0
India;1995;15+;Male;Under 15;356;0
India;2000;15+;Male;Under 15;356;0
India;2005;15+;Male;Under 15;356;0
India;2010;15+;Male;Under 15;356;0
India;2015;15+;Male;Under 15;356;0
India;2020;15+;Male;Under 15;356;0
Indonesia;1970;15+;Male;Under 15;360;0
Indonesia;1975;15+;Male;Under 15;360;0
Indonesia;1980;15+;Male;Under 15;360;0
Indonesia;1985;15+;Male;Under 15;360;0
Indonesia;1990;15+;Male;Under 15;360;0
Indonesia;1995;15+;Male;Under 15;360;0
Indonesia;2000;15+;Male;Under 15;360;0
Indonesia;2005;15+;Male;Under 15;360;0
Indonesia;2010;15+;Male;Under 15;360;0
Indonesia;2015;15+;Male;Under 15;360;0
Indonesia;2020;15+;Male;Under 15;360;0
Iran (Islamic Republic of);1970;15+;Male;Under 15;364;0
Iran (Islamic Republic of);1975;15+;Male;Under 15;364;0
Iran (Islamic Republic of);1980;15+;Male;Under 15;364;0
Iran (Islamic Republic of);1985;15+;Male;Under 15;364;0
Iran (Islamic Republic of);1990;15+;Male;Under 15;364;0
Iran (Islamic Republic of);1995;15+;Male;Under 15;364;0
Iran (Islamic Republic of);2000;15+;Male;Under 15;364;0
Iran (Islamic Republic of);2005;15+;Male;Under 15;364;0
Iran (Islamic Republic of);2010;15+;Male;Under 15;364;0
Iran (Islamic Republic of);2015;15+;Male;Under 15;364;0
Iran (Islamic Republic of);2020;15+;Male;Under 15;364;0
Iraq;1970;15+;Male;Under 15;368;0
Iraq;1975;15+;Male;Under 15;368;0
Iraq;1980;15+;Male;Under 15;368;0
Iraq;1985;15+;Male;Under 15;368;0
Iraq;1990;15+;Male;Under 15;368;0
Iraq;1995;15+;Male;Under 15;368;0
Iraq;2000;15+;Male;Under 15;368;0
Iraq;2005;15+;Male;Under 15;368;0
Iraq;2010;15+;Male;Under 15;368;0
Iraq;2015;15+;Male;Under 15;368;0
Iraq;2020;15+;Male;Under 15;368;0
Ireland;1970;15+;Male;Under 15;372;0
Ireland;1975;15+;Male;Under 15;372;0
Ireland;1980;15+;Male;Under 15;372;0
Ireland;1985;15+;Male;Under 15;372;0
Ireland;1990;15+;Male;Under 15;372;0
Ireland;1995;15+;Male;Under 15;372;0
Ireland;2000;15+;Male;Under 15;372;0
Ireland;2005;15+;Male;Under 15;372;0
Ireland;2010;15+;Male;Under 15;372;0
Ireland;2015;15+;Male;Under 15;372;0
Ireland;2020;15+;Male;Under 15;372;0
Israel;1970;15+;Male;Under 15;376;0
Israel;1975;15+;Male;Under 15;376;0
Israel;1980;15+;Male;Under 15;376;0
Israel;1985;15+;Male;Under 15;376;0
Israel;1990;15+;Male;Under 15;376;0
Israel;1995;15+;Male;Under 15;376;0
Israel;2000;15+;Male;Under 15;376;0
Israel;2005;15+;Male;Under 15;376;0
Israel;2010;15+;Male;Under 15;376;0
Israel;2015;15+;Male;Under 15;376;0
Israel;2020;15+;Male;Under 15;376;0
Italy;1970;15+;Male;Under 15;380;0
Italy;1975;15+;Male;Under 15;380;0
Italy;1980;15+;Male;Under 15;380;0
Italy;1985;15+;Male;Under 15;380;0
Italy;1990;15+;Male;Under 15;380;0
Italy;1995;15+;Male;Under 15;380;0
Italy;2000;15+;Male;Under 15;380;0
Italy;2005;15+;Male;Under 15;380;0
Italy;2010;15+;Male;Under 15;380;0
Italy;2015;15+;Male;Under 15;380;0
Italy;2020;15+;Male;Under 15;380;0
Jamaica;1970;15+;Male;Under 15;388;0
Jamaica;1975;15+;Male;Under 15;388;0
Jamaica;1980;15+;Male;Under 15;388;0
Jamaica;1985;15+;Male;Under 15;388;0
Jamaica;1990;15+;Male;Under 15;388;0
Jamaica;1995;15+;Male;Under 15;388;0
Jamaica;2000;15+;Male;Under 15;388;0
Jamaica;2005;15+;Male;Under 15;388;0
Jamaica;2010;15+;Male;Under 15;388;0
Jamaica;2015;15+;Male;Under 15;388;0
Jamaica;2020;15+;Male;Under 15;388;0
Japan;1970;15+;Male;Under 15;392;0
Japan;1975;15+;Male;Under 15;392;0
Japan;1980;15+;Male;Under 15;392;0
Japan;1985;15+;Male;Under 15;392;0
Japan;1990;15+;Male;Under 15;392;0
Japan;1995;15+;Male;Under 15;392;0
Japan;2000;15+;Male;Under 15;392;0
Japan;2005;15+;Male;Under 15;392;0
Japan;2010;15+;Male;Under 15;392;0
Japan;2015;15+;Male;Under 15;392;0
Japan;2020;15+;Male;Under 15;392;0
Jordan;1970;15+;Male;Under 15;400;0
Jordan;1975;15+;Male;Under 15;400;0
Jordan;1980;15+;Male;Under 15;400;0
Jordan;1985;15+;Male;Under 15;400;0
Jordan;1990;15+;Male;Under 15;400;0
Jordan;1995;15+;Male;Under 15;400;0
Jordan;2000;15+;Male;Under 15;400;0
Jordan;2005;15+;Male;Under 15;400;0
Jordan;2010;15+;Male;Under 15;400;0
Jordan;2015;15+;Male;Under 15;400;0
Jordan;2020;15+;Male;Under 15;400;0
Kazakhstan;1970;15+;Male;Under 15;398;0
Kazakhstan;1975;15+;Male;Under 15;398;0
Kazakhstan;1980;15+;Male;Under 15;398;0
Kazakhstan;1985;15+;Male;Under 15;398;0
Kazakhstan;1990;15+;Male;Under 15;398;0
Kazakhstan;1995;15+;Male;Under 15;398;0
Kazakhstan;2000;15+;Male;Under 15;398;0
Kazakhstan;2005;15+;Male;Under 15;398;0
Kazakhstan;2010;15+;Male;Under 15;398;0
Kazakhstan;2015;15+;Male;Under 15;398;0
Kazakhstan;2020;15+;Male;Under 15;398;0
Kenya;1970;15+;Male;Under 15;404;0
Kenya;1975;15+;Male;Under 15;404;0
Kenya;1980;15+;Male;Under 15;404;0
Kenya;1985;15+;Male;Under 15;404;0
Kenya;1990;15+;Male;Under 15;404;0
Kenya;1995;15+;Male;Under 15;404;0
Kenya;2000;15+;Male;Under 15;404;0
Kenya;2005;15+;Male;Under 15;404;0
Kenya;2010;15+;Male;Under 15;404;0
Kenya;2015;15+;Male;Under 15;404;0
Kenya;2020;15+;Male;Under 15;404;0
Kiribati;1970;15+;Male;Under 15;296;0
Kiribati;1975;15+;Male;Under 15;296;0
Kiribati;1980;15+;Male;Under 15;296;0
Kiribati;1985;15+;Male;Under 15;296;0
Kiribati;1990;15+;Male;Under 15;296;0
Kiribati;1995;15+;Male;Under 15;296;0
Kiribati;2000;15+;Male;Under 15;296;0
Kiribati;2005;15+;Male;Under 15;296;0
Kiribati;2010;15+;Male;Under 15;296;0
Kiribati;2015;15+;Male;Under 15;296;0
Kiribati;2020;15+;Male;Under 15;296;0
Kuwait;1970;15+;Male;Under 15;414;0
Kuwait;1975;15+;Male;Under 15;414;0
Kuwait;1980;15+;Male;Under 15;414;0
Kuwait;1985;15+;Male;Under 15;414;0
Kuwait;1990;15+;Male;Under 15;414;0
Kuwait;1995;15+;Male;Under 15;414;0
Kuwait;2000;15+;Male;Under 15;414;0
Kuwait;2005;15+;Male;Under 15;414;0
Kuwait;2010;15+;Male;Under 15;414;0
Kuwait;2015;15+;Male;Under 15;414;0
Kuwait;2020;15+;Male;Under 15;414;0
Kyrgyzstan;1970;15+;Male;Under 15;417;0
Kyrgyzstan;1975;15+;Male;Under 15;417;0
Kyrgyzstan;1980;15+;Male;Under 15;417;0
Kyrgyzstan;1985;15+;Male;Under 15;417;0
Kyrgyzstan;1990;15+;Male;Under 15;417;0
Kyrgyzstan;1995;15+;Male;Under 15;417;0
Kyrgyzstan;2000;15+;Male;Under 15;417;0
Kyrgyzstan;2005;15+;Male;Under 15;417;0
Kyrgyzstan;2010;15+;Male;Under 15;417;0
Kyrgyzstan;2015;15+;Male;Under 15;417;0
Kyrgyzstan;2020;15+;Male;Under 15;417;0
Lao People's Democratic Republic;1970;15+;Male;Under 15;418;0
Lao People's Democratic Republic;1975;15+;Male;Under 15;418;0
Lao People's Democratic Republic;1980;15+;Male;Under 15;418;0
Lao People's Democratic Republic;1985;15+;Male;Under 15;418;0
Lao People's Democratic Republic;1990;15+;Male;Under 15;418;0
Lao People's Democratic Republic;1995;15+;Male;Under 15;418;0
Lao People's Democratic Republic;2000;15+;Male;Under 15;418;0
Lao People's Democratic Republic;2005;15+;Male;Under 15;418;0
Lao People's Democratic Republic;2010;15+;Male;Under 15;418;0
Lao People's Democratic Republic;2015;15+;Male;Under 15;418;0
Lao People's Democratic Republic;2020;15+;Male;Under 15;418;0
Latvia;1970;15+;Male;Under 15;428;0
Latvia;1975;15+;Male;Under 15;428;0
Latvia;1980;15+;Male;Under 15;428;0
Latvia;1985;15+;Male;Under 15;428;0
Latvia;1990;15+;Male;Under 15;428;0
Latvia;1995;15+;Male;Under 15;428;0
Latvia;2000;15+;Male;Under 15;428;0
Latvia;2005;15+;Male;Under 15;428;0
Latvia;2010;15+;Male;Under 15;428;0
Latvia;2015;15+;Male;Under 15;428;0
Latvia;2020;15+;Male;Under 15;428;0
Lebanon;1970;15+;Male;Under 15;422;0
Lebanon;1975;15+;Male;Under 15;422;0
Lebanon;1980;15+;Male;Under 15;422;0
Lebanon;1985;15+;Male;Under 15;422;0
Lebanon;1990;15+;Male;Under 15;422;0
Lebanon;1995;15+;Male;Under 15;422;0
Lebanon;2000;15+;Male;Under 15;422;0
Lebanon;2005;15+;Male;Under 15;422;0
Lebanon;2010;15+;Male;Under 15;422;0
Lebanon;2015;15+;Male;Under 15;422;0
Lebanon;2020;15+;Male;Under 15;422;0
Lesotho;1970;15+;Male;Under 15;426;0
Lesotho;1975;15+;Male;Under 15;426;0
Lesotho;1980;15+;Male;Under 15;426;0
Lesotho;1985;15+;Male;Under 15;426;0
Lesotho;1990;15+;Male;Under 15;426;0
Lesotho;1995;15+;Male;Under 15;426;0
Lesotho;2000;15+;Male;Under 15;426;0
Lesotho;2005;15+;Male;Under 15;426;0
Lesotho;2010;15+;Male;Under 15;426;0
Lesotho;2015;15+;Male;Under 15;426;0
Lesotho;2020;15+;Male;Under 15;426;0
Liberia;1970;15+;Male;Under 15;430;0
Liberia;1975;15+;Male;Under 15;430;0
Liberia;1980;15+;Male;Under 15;430;0
Liberia;1985;15+;Male;Under 15;430;0
Liberia;1990;15+;Male;Under 15;430;0
Liberia;1995;15+;Male;Under 15;430;0
Liberia;2000;15+;Male;Under 15;430;0
Liberia;2005;15+;Male;Under 15;430;0
Liberia;2010;15+;Male;Under 15;430;0
Liberia;2015;15+;Male;Under 15;430;0
Liberia;2020;15+;Male;Under 15;430;0
Libyan Arab Jamahiriya;2015;15+;Male;Under 15;434;0
Libyan Arab Jamahiriya;2020;15+;Male;Under 15;434;0
Lithuania;1970;15+;Male;Under 15;440;0
Lithuania;1975;15+;Male;Under 15;440;0
Lithuania;1980;15+;Male;Under 15;440;0
Lithuania;1985;15+;Male;Under 15;440;0
Lithuania;1990;15+;Male;Under 15;440;0
Lithuania;1995;15+;Male;Under 15;440;0
Lithuania;2000;15+;Male;Under 15;440;0
Lithuania;2005;15+;Male;Under 15;440;0
Lithuania;2010;15+;Male;Under 15;440;0
Lithuania;2015;15+;Male;Under 15;440;0
Lithuania;2020;15+;Male;Under 15;440;0
Luxembourg;1970;15+;Male;Under 15;442;0
Luxembourg;1975;15+;Male;Under 15;442;0
Luxembourg;1980;15+;Male;Under 15;442;0
Luxembourg;1985;15+;Male;Under 15;442;0
Luxembourg;1990;15+;Male;Under 15;442;0
Luxembourg;1995;15+;Male;Under 15;442;0
Luxembourg;2000;15+;Male;Under 15;442;0
Luxembourg;2005;15+;Male;Under 15;442;0
Luxembourg;2010;15+;Male;Under 15;442;0
Luxembourg;2015;15+;Male;Under 15;442;0
Luxembourg;2020;15+;Male;Under 15;442;0
Macao Special Administrative Region of China;1970;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;1975;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;1980;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;1985;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;1990;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;1995;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;2000;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;2005;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;2010;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;2015;15+;Male;Under 15;446;0
Macao Special Administrative Region of China;2020;15+;Male;Under 15;446;0
Madagascar;1970;15+;Male;Under 15;450;0
Madagascar;1975;15+;Male;Under 15;450;0
Madagascar;1980;15+;Male;Under 15;450;0
Madagascar;1985;15+;Male;Under 15;450;0
Madagascar;1990;15+;Male;Under 15;450;0
Madagascar;1995;15+;Male;Under 15;450;0
Madagascar;2000;15+;Male;Under 15;450;0
Madagascar;2005;15+;Male;Under 15;450;0
Madagascar;2010;15+;Male;Under 15;450;0
Madagascar;2015;15+;Male;Under 15;450;0
Madagascar;2020;15+;Male;Under 15;450;0
Malawi;1970;15+;Male;Under 15;454;0
Malawi;1975;15+;Male;Under 15;454;0
Malawi;1980;15+;Male;Under 15;454;0
Malawi;1985;15+;Male;Under 15;454;0
Malawi;1990;15+;Male;Under 15;454;0
Malawi;1995;15+;Male;Under 15;454;0
Malawi;2000;15+;Male;Under 15;454;0
Malawi;2005;15+;Male;Under 15;454;0
Malawi;2010;15+;Male;Under 15;454;0
Malawi;2015;15+;Male;Under 15;454;0
Malawi;2020;15+;Male;Under 15;454;0
Malaysia;1970;15+;Male;Under 15;458;0
Malaysia;1975;15+;Male;Under 15;458;0
Malaysia;1980;15+;Male;Under 15;458;0
Malaysia;1985;15+;Male;Under 15;458;0
Malaysia;1990;15+;Male;Under 15;458;0
Malaysia;1995;15+;Male;Under 15;458;0
Malaysia;2000;15+;Male;Under 15;458;0
Malaysia;2005;15+;Male;Under 15;458;0
Malaysia;2010;15+;Male;Under 15;458;0
Malaysia;2015;15+;Male;Under 15;458;0
Malaysia;2020;15+;Male;Under 15;458;0
Maldives;1970;15+;Male;Under 15;462;0
Maldives;1975;15+;Male;Under 15;462;0
Maldives;1980;15+;Male;Under 15;462;0
Maldives;1985;15+;Male;Under 15;462;0
Maldives;1990;15+;Male;Under 15;462;0
Maldives;1995;15+;Male;Under 15;462;0
Maldives;2000;15+;Male;Under 15;462;0
Maldives;2005;15+;Male;Under 15;462;0
Maldives;2010;15+;Male;Under 15;462;0
Maldives;2015;15+;Male;Under 15;462;0
Maldives;2020;15+;Male;Under 15;462;0
Mali;1970;15+;Male;Under 15;466;0
Mali;1975;15+;Male;Under 15;466;0
Mali;1980;15+;Male;Under 15;466;0
