"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2015","2015",98.86746,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2016","2016",98.85032,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2017","2017",98.96391,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2018","2018",99.00774,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NCL","New Caledonia","1976","1976",91.30037,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NCL","New Caledonia","1989","1989",93.08063,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NCL","New Caledonia","1996","1996",96.13792,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NCL","New Caledonia","2014","2014",97.8,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BLR","Belarus","1989","1989",99.38418,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BLR","Belarus","1999","1999",99.79211,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BLR","Belarus","2009","2009",99.76369,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BLR","Belarus","2018","2018",99.79398,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GUY","Guyana","2009","2009",82.43656,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GUY","Guyana","2014","2014",86.31438,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","1988","1988",34.13928,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","1998","1998",36.35024,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","2000","2000",48.74076,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","2012","2012",40.98163,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","2014","2014",43.90842,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CIV","Côte d'Ivoire","2018","2018",47.16535,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","1992","1992",77.37241,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2006","2006",86.69534,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2007","2007",84.86407,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2008","2008",87.05468,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2009","2009",86.82521,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2010","2010",87.0997,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2011","2011",88.39165,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2013","2013",89.23501,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2015","2015",90.00994,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2016","2016",90.29927,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2017","2017",90.63138,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLV","El Salvador","2018","2018",91.10234,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","1979","1979",66.79681,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2003","2003",89.89232,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2005","2005",91.13075,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2007","2007",92.19958,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2010","2010",92.55104,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2011","2011",95.90445,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2012","2012",97.89032,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JOR","Jordan","2018","2018",98.22711,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TGO","Togo","2000","2000",38.45329,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TGO","Togo","2006","2006",44.37663,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TGO","Togo","2009","2009",43.6069,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TGO","Togo","2011","2011",47.97739,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TGO","Togo","2015","2015",51.24178,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MDA","Republic of Moldova","1989","1989",96.37755,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MDA","Republic of Moldova","2000","2000",96.6538,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MDA","Republic of Moldova","2012","2012",99.13831,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MDA","Republic of Moldova","2014","2014",99.35989,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","1981","1981",25.67625,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","1991","1991",33.72953,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","2001","2001",47.8421,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","2006","2006",50.82376,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","2011","2011",59.27732,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","IND","India","2018","2018",65.79081,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","1980","1980",43.77833,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","1997","1997",54.81888,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","2003","2003",65.5771,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","2009","2009",67.3547,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","2015","2015",70.75839,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MOZ","Mozambique","2017","2017",72.59945,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","1997","1997",79.72662,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2004","2004",87.95174,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2006","2006",89.757,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2007","2007",90.33377,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2008","2008",90.09906,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2009","2009",91.70453,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2010","2010",92.1728,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2011","2011",92.61618,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2012","2012",93.56538,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2013","2013",94.12609,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2014","2014",94.40729,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2015","2015",94.85377,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2016","2016",95.20791,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PSE","Palestine","2018","2018",95.74195,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","YEM","Yemen","1994","1994",56.72475,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","YEM","Yemen","2004","2004",73.16,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","1981","1981",96.0638,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","1991","1991",96.03746,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2001","2001",97.81122,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2005","2005",95.45006,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2007","2007",96.15757,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2009","2009",96.06622,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2011","2011",98.28216,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRC","Greece","2018","2018",98.50705,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","1995","1995",60.25133,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","2000","2000",69.58312,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","2001","2001",68.73439,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","2005","2005",72.70226,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","2011","2011",58.28794,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LAO","Lao People's Democratic Republic","2015","2015",84.66104,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","1975","1975",61.62768,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","1980","1980",65.69434,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","1985","1985",75.96824,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","1990","1990",79.23245,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2004","2004",87.36549,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2005","2005",88.22906,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2006","2006",88.11939,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2007","2007",88.6559,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2009","2009",90.81672,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2010","2010",92.6606,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2011","2011",94.10609,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2012","2012",94.91975,"+","National Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2013","2013",95.25666,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2014","2014",95.43963,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2015","2015",95.60142,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2016","2016",96.16733,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TUR","Turkey","2017","2017",96.15053,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","1982","1982",90.80012,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","1992","1992",94.03671,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2002","2002",95.64093,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2008","2008",98.69557,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2009","2009",98.49128,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2011","2011",96.53071,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2013","2013",96.16175,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2015","2015",96.74396,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CHL","Chile","2017","2017",96.33402,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBY","Libya","1984","1984",76.99263,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBY","Libya","1994","1994",87.72,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBY","Libya","2004","2004",93.85,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","1980","1980",77.475,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","1990","1990",88.02452,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2004","2004",94.03508,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2006","2006",95.15854,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2008","2008",95.38319,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2009","2009",95.64701,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2011","2011",95.59109,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2014","2014",96.79101,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2015","2015",97.10652,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2016","2016",97.17444,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","IDN","Indonesia","2018","2018",97.33134,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BTN","Bhutan","2005","2005",38.68066,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BTN","Bhutan","2012","2012",48.01656,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BTN","Bhutan","2017","2017",57.08362,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","1990","1990",74.66089,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2000","2000",80.50003,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2011","2011",86.65807,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2012","2012",88.97935,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2013","2013",89.05094,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2014","2014",90.28332,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2015","2015",90.65402,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2016","2016",90.98055,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MUS","Mauritius","2018","2018",89.36638,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CYP","Cyprus","1992","1992",97.83059,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CYP","Cyprus","2001","2001",98.63104,,
